id,username,client_name,country_code,industry_code,engagement_type,date_start,date_end,latitude,longitude
283,auditor_3103,ClientCorp 3916,NO,PUB02,Statutory Audit,2019-01-18,2019-02-12,,
284,auditor_0962,ClientCorp 4213,NL,PUB02,Statutory Audit,2024-08-09,2024-08-21,,
285,auditor_1647,ClientCorp 1334,ES,ENE01,Advisory,2018-09-17,2018-10-05,,
286,auditor_3314,ClientCorp 3508,IT,CONS01,Statutory Audit,2018-08-21,2018-09-20,,
287,auditor_2074,ClientCorp 3404,ES,IND03,Review,2020-01-17,2020-01-22,,
288,auditor_1811,ClientCorp 2290,NO,UTIL01,Statutory Audit,2016-11-17,2016-11-25,,
289,auditor_2018,ClientCorp 5785,DE,REAL01,Statutory Audit,2018-10-13,2018-10-20,,
290,auditor_2217,ClientCorp 5179,GB,IND02,Statutory Audit,2021-08-06,2021-08-16,,
291,auditor_3950,ClientCorp 2980,IT,FIN03,Review,2018-07-23,2018-07-29,,
292,auditor_1179,ClientCorp 1457,IT,ENE02,Statutory Audit,2018-06-01,2018-06-27,,
293,auditor_3729,ClientCorp 0973,GB,REAL02,Assurance Other,2024-02-10,2024-02-12,,
294,auditor_1361,ClientCorp 0209,DK,IND03,Statutory Audit,2024-07-17,2024-08-18,,
295,auditor_3614,ClientCorp 0323,DE,TMT02,Statutory Audit,2023-12-28,2024-01-19,,
296,auditor_1525,ClientCorp 5237,FI,TMT02,Statutory Audit,2022-04-05,2022-05-14,,
297,auditor_0297,ClientCorp 1937,SE,REAL02,Statutory Audit,2024-11-02,2024-11-21,,
298,auditor_3273,ClientCorp 2671,FI,FIN01,Advisory,2015-10-11,2015-10-28,,
299,auditor_0022,ClientCorp 2655,ES,PUB01,Statutory Audit,2015-05-19,2015-06-07,,
300,auditor_0835,ClientCorp 5189,NO,FIN01,Review,2021-03-25,2021-04-17,,
301,auditor_2793,ClientCorp 0823,ES,UTIL01,Statutory Audit,2018-03-10,2018-04-20,,
302,auditor_2149,ClientCorp 5054,IT,REAL01,Statutory Audit,2021-07-30,2021-08-15,,
303,auditor_2935,ClientCorp 4020,FI,REAL02,Statutory Audit,2024-07-15,2024-08-13,,
304,auditor_1732,ClientCorp 3679,FR,REAL02,Advisory,2023-11-06,2023-11-16,,
305,auditor_2946,ClientCorp 2398,DK,HC03,Review,2016-09-05,2016-09-06,,
306,auditor_0531,ClientCorp 3001,NO,HC01,Advisory,2023-04-14,2023-04-28,,
307,auditor_3765,ClientCorp 3022,ES,HC03,Statutory Audit,2015-10-13,2015-11-04,,
308,auditor_0894,ClientCorp 1417,SE,IND01,Review,2024-01-22,2024-01-29,,
309,auditor_3018,ClientCorp 1096,NO,ENE02,Statutory Audit,2015-09-15,2015-09-17,,
310,auditor_0819,ClientCorp 4970,DK,REAL01,Statutory Audit,2024-06-07,2024-06-21,,
311,auditor_2567,ClientCorp 2498,GB,REAL01,Review,2015-08-30,2015-08-31,,
312,auditor_3024,ClientCorp 0067,FI,IND01,Advisory,2020-10-29,2020-11-24,,
313,auditor_1701,ClientCorp 2150,ES,IND01,Statutory Audit,2017-04-15,2017-04-22,,
314,auditor_1897,ClientCorp 2827,FR,UTIL01,Statutory Audit,2016-11-07,2016-11-28,,
315,auditor_1654,ClientCorp 4250,FR,FIN02,Review,2022-06-17,2022-07-11,,
316,auditor_0724,ClientCorp 1481,FR,HC01,Advisory,2020-05-20,2020-06-08,,
317,auditor_1314,ClientCorp 2133,ES,UTIL02,Review,2019-01-27,2019-02-03,,
318,auditor_2571,ClientCorp 2177,NO,TMT03,Statutory Audit,2019-04-02,2019-05-07,,
319,auditor_3533,ClientCorp 4680,NO,CONS03,Advisory,2018-08-25,2018-08-30,,
320,auditor_2533,ClientCorp 0740,FR,HC03,Statutory Audit,2023-09-12,2023-10-16,,
321,auditor_1566,ClientCorp 5388,SE,ENE01,Statutory Audit,2023-03-08,2023-04-01,,
322,auditor_1607,ClientCorp 0435,FR,FIN03,Statutory Audit,2017-01-14,2017-01-17,,
323,auditor_3933,ClientCorp 0991,SE,FIN03,Review,2016-12-20,2016-12-21,,
324,auditor_1872,ClientCorp 5632,FI,UTIL01,Statutory Audit,2019-12-20,2020-01-06,,
325,auditor_3792,ClientCorp 4625,DK,TMT02,Review,2017-02-01,2017-02-14,,
326,auditor_1334,ClientCorp 1490,IT,HC01,Statutory Audit,2021-06-19,2021-07-24,,
327,auditor_3725,ClientCorp 5037,NO,IND01,Statutory Audit,2019-08-15,2019-09-16,,
328,auditor_3913,ClientCorp 0826,NL,IND03,Review,2023-12-19,2023-12-25,,
329,auditor_2692,ClientCorp 4794,FI,HC01,Statutory Audit,2018-05-26,2018-05-27,,
330,auditor_2265,ClientCorp 4511,NL,ENE01,Statutory Audit,2016-11-13,2016-11-23,,
331,auditor_2675,ClientCorp 2980,IT,IND02,Review,2017-09-28,2017-10-08,,
332,auditor_3504,ClientCorp 4426,DE,UTIL02,Statutory Audit,2021-03-27,2021-04-06,,
333,auditor_1092,ClientCorp 3424,FR,PUB02,Statutory Audit,2023-02-16,2023-03-02,,
334,auditor_3019,ClientCorp 4040,GB,HC02,Statutory Audit,2024-01-24,2024-02-16,,
335,auditor_1187,ClientCorp 2025,NL,IND03,Advisory,2021-05-27,2021-06-12,,
336,auditor_1069,ClientCorp 2080,FR,UTIL02,Statutory Audit,2023-09-10,2023-09-29,,
337,auditor_2503,ClientCorp 5862,FR,CONS01,Review,2017-01-09,2017-01-18,,
338,auditor_2472,ClientCorp 4770,IT,CONS03,Statutory Audit,2017-02-04,2017-02-20,,
339,auditor_0714,ClientCorp 3606,NL,IND01,Statutory Audit,2015-08-16,2015-09-11,,
340,auditor_1009,ClientCorp 5462,ES,IND02,Advisory,2020-04-03,2020-04-16,,
341,auditor_3730,ClientCorp 4078,FR,TMT02,Review,2017-05-27,2017-06-08,,
342,auditor_2899,ClientCorp 2678,ES,IND02,Statutory Audit,2021-04-05,2021-04-24,,
343,auditor_0995,ClientCorp 1071,SE,PUB02,Statutory Audit,2024-02-10,2024-02-26,,
344,auditor_0551,ClientCorp 2985,DK,CONS01,Statutory Audit,2023-11-13,2023-11-23,,
345,auditor_2244,ClientCorp 1544,DK,HC01,Statutory Audit,2024-11-27,2024-12-26,,
346,auditor_1086,ClientCorp 4541,FR,HC03,Statutory Audit,2024-02-04,2024-02-15,,
347,auditor_2124,ClientCorp 4125,FR,CONS02,Statutory Audit,2021-05-19,2021-06-25,,
348,auditor_1430,ClientCorp 5601,NL,UTIL02,Statutory Audit,2023-04-19,2023-05-04,,
349,auditor_2733,ClientCorp 4214,ES,ENE02,Statutory Audit,2017-08-27,2017-09-06,,
350,auditor_1615,ClientCorp 0499,DK,UTIL01,Review,2023-06-02,2023-06-11,,
351,auditor_0827,ClientCorp 0143,FI,FIN01,Statutory Audit,2018-05-22,2018-06-13,,
352,auditor_3778,ClientCorp 3178,IT,CONS02,Review,2024-02-19,2024-03-05,,
353,auditor_3502,ClientCorp 4701,SE,UTIL02,Statutory Audit,2020-02-29,2020-03-04,,
354,auditor_1420,ClientCorp 1336,IT,HC03,Assurance Other,2024-10-11,2024-10-16,,
355,auditor_3680,ClientCorp 0767,IT,HC01,Statutory Audit,2016-09-03,2016-10-08,,
356,auditor_0685,ClientCorp 5979,NL,HC03,Advisory,2023-05-28,2023-06-05,,
357,auditor_2719,ClientCorp 0197,FR,REAL01,Statutory Audit,2017-03-25,2017-04-01,,
358,auditor_1135,ClientCorp 5356,FI,CONS02,Advisory,2020-09-25,2020-10-05,,
359,auditor_0232,ClientCorp 5015,IT,CONS01,Advisory,2015-01-21,2015-02-08,,
360,auditor_1702,ClientCorp 3852,IT,CONS02,Statutory Audit,2022-09-14,2022-10-02,,
361,auditor_2047,ClientCorp 0762,NO,CONS03,Review,2016-04-16,2016-04-25,,
362,auditor_1629,ClientCorp 0397,NO,PUB01,Review,2023-03-17,2023-03-29,,
363,auditor_0473,ClientCorp 1698,FR,ENE02,Statutory Audit,2024-09-20,2024-09-30,,
364,auditor_1679,ClientCorp 3823,DK,IND03,Review,2016-07-25,2016-08-06,,
365,auditor_0471,ClientCorp 4964,SE,IND01,Review,2022-07-21,2022-07-31,,
366,auditor_0474,ClientCorp 0924,NO,FIN03,Statutory Audit,2016-03-04,2016-03-23,,
367,auditor_3740,ClientCorp 1481,DK,REAL02,Statutory Audit,2021-12-04,2021-12-25,,
368,auditor_1828,ClientCorp 1115,ES,TMT02,Review,2022-06-03,2022-06-04,,
369,auditor_3112,ClientCorp 3586,IT,UTIL02,Advisory,2017-03-21,2017-04-01,,
370,auditor_3058,ClientCorp 5978,IT,UTIL01,Statutory Audit,2018-04-17,2018-04-18,,
371,auditor_0788,ClientCorp 3535,ES,HC02,Statutory Audit,2017-05-03,2017-05-17,,
372,auditor_0054,ClientCorp 5410,DE,PUB02,Statutory Audit,2022-04-18,2022-05-10,,
373,auditor_3181,ClientCorp 4268,DE,ENE02,Statutory Audit,2023-07-28,2023-09-03,,
374,auditor_0721,ClientCorp 0823,ES,IND02,Statutory Audit,2015-04-04,2015-04-27,,
375,auditor_2797,ClientCorp 3235,NL,IND01,Review,2016-07-29,2016-07-30,,
376,auditor_3521,ClientCorp 0072,NO,FIN01,Statutory Audit,2018-08-30,2018-09-22,,
377,auditor_0614,ClientCorp 4886,DK,CONS03,Statutory Audit,2016-06-11,2016-06-28,,
378,auditor_3440,ClientCorp 4845,NL,CONS01,Statutory Audit,2024-06-30,2024-07-11,,
379,auditor_3963,ClientCorp 2867,SE,UTIL01,Review,2024-06-01,2024-06-07,,
380,auditor_3319,ClientCorp 5368,IT,CONS03,Statutory Audit,2017-05-29,2017-06-19,,
381,auditor_2442,ClientCorp 2829,IT,HC01,Statutory Audit,2022-10-15,2022-11-14,,
382,auditor_2033,ClientCorp 0140,FR,PUB01,Review,2017-07-26,2017-07-27,,
383,auditor_0485,ClientCorp 1163,NL,REAL01,Statutory Audit,2019-10-03,2019-10-29,,
384,auditor_2251,ClientCorp 2676,DE,CONS01,Statutory Audit,2019-05-06,2019-05-07,,
385,auditor_3123,ClientCorp 1068,DE,ENE02,Statutory Audit,2015-04-21,2015-05-23,,
386,auditor_3856,ClientCorp 0614,NO,TMT02,Advisory,2023-09-24,2023-10-15,,
387,auditor_0105,ClientCorp 1154,GB,ENE01,Assurance Other,2015-08-09,2015-08-17,,
388,auditor_0504,ClientCorp 2965,FI,ENE01,Review,2020-05-17,2020-05-29,,
389,auditor_2283,ClientCorp 4054,IT,FIN03,Statutory Audit,2016-11-12,2016-11-25,,
390,auditor_2537,ClientCorp 0504,SE,ENE01,Statutory Audit,2023-02-03,2023-03-04,,
391,auditor_1766,ClientCorp 3492,GB,HC03,Advisory,2015-04-02,2015-04-13,,
392,auditor_0934,ClientCorp 1065,ES,ENE02,Statutory Audit,2018-02-26,2018-03-17,,
393,auditor_2662,ClientCorp 0877,NO,TMT03,Statutory Audit,2017-12-05,2017-12-27,,
394,auditor_3390,ClientCorp 5608,FI,IND01,Review,2015-02-01,2015-02-16,,
395,auditor_2872,ClientCorp 5820,FI,REAL02,Advisory,2015-05-13,2015-05-28,,
396,auditor_0240,ClientCorp 1022,GB,CONS03,Statutory Audit,2019-01-27,2019-03-06,,
397,auditor_3918,ClientCorp 4067,FR,REAL02,Statutory Audit,2023-08-14,2023-09-06,,
398,auditor_1509,ClientCorp 3467,IT,TMT03,Advisory,2018-06-16,2018-06-22,,
399,auditor_0265,ClientCorp 3039,NL,PUB02,Statutory Audit,2022-08-05,2022-08-13,,
400,auditor_1523,ClientCorp 2336,FI,HC03,Statutory Audit,2016-12-07,2016-12-31,,
401,auditor_1029,ClientCorp 3929,DE,ENE02,Advisory,2016-07-14,2016-07-23,,
402,auditor_1891,ClientCorp 3557,ES,TMT02,Statutory Audit,2015-06-30,2015-07-24,,
403,auditor_0243,ClientCorp 0971,SE,CONS03,Review,2020-10-07,2020-10-22,,
404,auditor_0158,ClientCorp 1698,GB,UTIL02,Statutory Audit,2023-04-06,2023-04-24,,
405,auditor_2268,ClientCorp 1883,DE,REAL02,Statutory Audit,2019-06-21,2019-07-12,,
406,auditor_3127,ClientCorp 0738,ES,IND02,Statutory Audit,2019-10-02,2019-10-06,,
407,auditor_0174,ClientCorp 4460,NL,PUB02,Statutory Audit,2016-02-04,2016-03-01,,
408,auditor_1834,ClientCorp 0880,SE,TMT02,Statutory Audit,2015-05-05,2015-05-12,,
409,auditor_3990,ClientCorp 2808,SE,REAL01,Review,2020-03-13,2020-03-14,,
410,auditor_0800,ClientCorp 4165,SE,ENE01,Statutory Audit,2020-01-30,2020-02-14,,
411,auditor_1009,ClientCorp 0442,NL,HC02,Statutory Audit,2017-07-27,2017-07-28,,
412,auditor_0326,ClientCorp 0392,NL,FIN02,Advisory,2018-03-24,2018-03-30,,
413,auditor_3972,ClientCorp 4348,DE,ENE02,Assurance Other,2020-07-08,2020-07-13,,
414,auditor_0817,ClientCorp 3282,FI,ENE01,Statutory Audit,2022-11-23,2022-12-02,,
415,auditor_0101,ClientCorp 0143,NL,PUB01,Statutory Audit,2017-01-14,2017-01-29,,
416,auditor_2177,ClientCorp 4327,GB,FIN03,Review,2020-01-05,2020-01-17,,
417,auditor_2881,ClientCorp 3519,DK,ENE02,Statutory Audit,2020-07-25,2020-08-26,,
418,auditor_0837,ClientCorp 0988,FI,HC03,Statutory Audit,2018-09-29,2018-10-26,,
419,auditor_2748,ClientCorp 1642,FR,IND02,Review,2016-10-03,2016-10-04,,
420,auditor_3776,ClientCorp 2083,GB,REAL01,Advisory,2024-12-22,2025-01-13,,
421,auditor_1789,ClientCorp 1220,SE,FIN03,Statutory Audit,2021-07-24,2021-08-08,,
422,auditor_2148,ClientCorp 1971,FR,TMT02,Advisory,2022-11-05,2022-11-27,,
423,auditor_0077,ClientCorp 0263,GB,CONS02,Statutory Audit,2017-12-25,2018-01-23,,
424,auditor_1699,ClientCorp 3487,IT,TMT02,Statutory Audit,2018-09-15,2018-09-29,,
425,auditor_0102,ClientCorp 0556,FR,PUB02,Review,2015-07-27,2015-08-13,,
426,auditor_2410,ClientCorp 3979,DE,HC01,Review,2016-05-24,2016-06-12,,
427,auditor_0152,ClientCorp 0161,IT,REAL02,Review,2017-12-11,2017-12-20,,
428,auditor_0966,ClientCorp 4456,SE,CONS01,Review,2021-03-11,2021-03-17,,
429,auditor_3360,ClientCorp 5857,DE,CONS03,Statutory Audit,2022-11-06,2022-12-05,,
430,auditor_2351,ClientCorp 0025,SE,HC01,Statutory Audit,2022-06-27,2022-07-13,,
431,auditor_1297,ClientCorp 1411,IT,CONS03,Statutory Audit,2021-11-05,2021-11-27,,
432,auditor_2055,ClientCorp 0311,IT,CONS02,Advisory,2018-05-04,2018-05-17,,
433,auditor_3365,ClientCorp 4071,IT,HC03,Advisory,2019-06-06,2019-06-27,,
434,auditor_2167,ClientCorp 4038,SE,UTIL02,Review,2022-04-08,2022-04-18,,
435,auditor_0813,ClientCorp 3795,SE,TMT01,Statutory Audit,2022-09-07,2022-10-05,,
436,auditor_3332,ClientCorp 3397,DE,UTIL02,Statutory Audit,2021-03-29,2021-04-01,,
437,auditor_0418,ClientCorp 3366,NO,PUB01,Advisory,2016-02-12,2016-03-02,,
438,auditor_0885,ClientCorp 3973,FR,ENE02,Statutory Audit,2015-07-21,2015-08-13,,
439,auditor_1965,ClientCorp 4678,NO,UTIL02,Statutory Audit,2017-08-13,2017-09-14,,
440,auditor_3121,ClientCorp 2641,ES,IND01,Statutory Audit,2017-05-13,2017-05-23,,
441,auditor_2743,ClientCorp 4842,IT,CONS01,Statutory Audit,2021-07-15,2021-08-01,,
442,auditor_3735,ClientCorp 0934,DK,TMT02,Assurance Other,2020-01-02,2020-01-14,,
443,auditor_0274,ClientCorp 5829,NO,HC01,Advisory,2017-12-17,2017-12-26,,
444,auditor_3618,ClientCorp 3530,NO,CONS03,Advisory,2022-05-28,2022-06-18,,
445,auditor_0107,ClientCorp 1756,FR,HC02,Statutory Audit,2020-10-12,2020-10-24,,
446,auditor_3357,ClientCorp 4429,SE,HC01,Advisory,2016-03-08,2016-03-28,,
447,auditor_1682,ClientCorp 0450,DK,TMT02,Advisory,2022-05-30,2022-06-28,,
448,auditor_2583,ClientCorp 5411,ES,TMT02,Review,2016-01-25,2016-02-12,,
449,auditor_3865,ClientCorp 0686,IT,IND02,Statutory Audit,2022-09-04,2022-09-15,,
450,auditor_2341,ClientCorp 4203,IT,HC03,Statutory Audit,2024-12-03,2025-01-02,,
451,auditor_1837,ClientCorp 1201,FR,IND03,Advisory,2015-12-09,2015-12-29,,
452,auditor_3942,ClientCorp 0184,ES,UTIL01,Review,2021-01-10,2021-01-15,,
453,auditor_2563,ClientCorp 4815,ES,PUB02,Assurance Other,2022-06-02,2022-06-10,,
454,auditor_0125,ClientCorp 0579,DE,TMT03,Assurance Other,2019-06-23,2019-07-01,,
455,auditor_1245,ClientCorp 4384,SE,FIN01,Statutory Audit,2023-07-02,2023-07-10,,
456,auditor_1848,ClientCorp 2917,FI,PUB01,Statutory Audit,2023-04-09,2023-04-21,,
457,auditor_2339,ClientCorp 3608,FR,HC03,Assurance Other,2019-03-12,2019-03-23,,
458,auditor_3819,ClientCorp 0095,DK,UTIL01,Statutory Audit,2015-09-10,2015-10-09,,
459,auditor_1062,ClientCorp 4425,NL,TMT03,Statutory Audit,2020-04-26,2020-05-16,,
460,auditor_1938,ClientCorp 5461,NO,TMT01,Statutory Audit,2024-06-13,2024-07-10,,
461,auditor_3449,ClientCorp 1548,DE,ENE01,Statutory Audit,2015-12-15,2015-12-19,,
462,auditor_2439,ClientCorp 3304,SE,PUB01,Statutory Audit,2022-04-08,2022-04-27,,
463,auditor_3826,ClientCorp 1293,IT,HC03,Statutory Audit,2020-08-08,2020-09-04,,
464,auditor_1107,ClientCorp 1355,ES,IND01,Statutory Audit,2019-10-01,2019-10-24,,
465,auditor_3702,ClientCorp 4135,GB,ENE01,Statutory Audit,2023-02-22,2023-03-14,,
466,auditor_2369,ClientCorp 5491,DK,FIN01,Advisory,2020-05-08,2020-06-08,,
467,auditor_1094,ClientCorp 0354,SE,REAL02,Statutory Audit,2017-07-28,2017-08-22,,
468,auditor_1059,ClientCorp 0725,SE,CONS01,Review,2019-10-01,2019-10-09,,
469,auditor_1452,ClientCorp 3500,FI,ENE01,Statutory Audit,2021-03-10,2021-03-20,,
470,auditor_0725,ClientCorp 3994,ES,IND02,Statutory Audit,2024-01-25,2024-02-09,,
471,auditor_2286,ClientCorp 1837,NL,ENE02,Statutory Audit,2019-03-26,2019-04-08,,
472,auditor_0438,ClientCorp 3771,GB,IND01,Statutory Audit,2024-08-19,2024-09-19,,
473,auditor_0744,ClientCorp 2400,IT,FIN03,Review,2024-12-03,2024-12-12,,
474,auditor_3793,ClientCorp 3455,IT,TMT02,Review,2018-03-05,2018-03-22,,
475,auditor_1541,ClientCorp 3144,DE,CONS02,Statutory Audit,2023-01-29,2023-02-23,,
476,auditor_3832,ClientCorp 5012,FR,REAL02,Statutory Audit,2017-12-24,2018-02-09,,
477,auditor_2095,ClientCorp 2560,DK,REAL01,Statutory Audit,2019-12-24,2019-12-28,,
478,auditor_0626,ClientCorp 4595,NO,HC02,Statutory Audit,2019-04-30,2019-06-04,,
479,auditor_0654,ClientCorp 2913,GB,HC01,Statutory Audit,2017-09-22,2017-09-23,,
480,auditor_1127,ClientCorp 4446,ES,REAL01,Statutory Audit,2015-01-02,2015-01-25,,
481,auditor_3963,ClientCorp 4702,FI,REAL01,Assurance Other,2023-09-25,2023-10-02,,
482,auditor_1089,ClientCorp 4380,ES,CONS01,Statutory Audit,2022-10-24,2022-11-10,,
483,auditor_0933,ClientCorp 5031,NO,CONS03,Statutory Audit,2019-11-21,2020-01-02,,
484,auditor_1058,ClientCorp 3238,ES,ENE02,Statutory Audit,2023-06-11,2023-06-29,,
485,auditor_1823,ClientCorp 4932,DK,PUB01,Statutory Audit,2019-10-07,2019-11-05,,
486,auditor_2552,ClientCorp 0520,FI,REAL02,Statutory Audit,2015-10-30,2015-11-20,,
487,auditor_3398,ClientCorp 0926,FI,HC01,Statutory Audit,2023-06-27,2023-07-25,,
488,auditor_1465,ClientCorp 5417,NO,IND01,Review,2021-09-22,2021-09-27,,
489,auditor_3361,ClientCorp 1676,FI,TMT02,Review,2016-03-18,2016-03-28,,
490,auditor_0873,ClientCorp 3893,NL,HC03,Review,2015-01-02,2015-01-05,,
491,auditor_0764,ClientCorp 2037,NL,CONS02,Statutory Audit,2017-11-08,2017-12-03,,
492,auditor_2278,ClientCorp 4187,DK,UTIL02,Statutory Audit,2018-09-23,2018-10-24,,
493,auditor_3727,ClientCorp 1357,DE,ENE02,Statutory Audit,2018-02-14,2018-03-01,,
494,auditor_2029,ClientCorp 1185,SE,IND03,Statutory Audit,2021-11-29,2021-12-20,,
495,auditor_1756,ClientCorp 2605,FI,HC02,Review,2024-10-15,2024-10-25,,
496,auditor_2854,ClientCorp 2369,IT,PUB02,Statutory Audit,2023-11-01,2023-11-22,,
497,auditor_1705,ClientCorp 3294,FR,HC01,Advisory,2020-04-09,2020-04-25,,
498,auditor_3672,ClientCorp 0536,DE,CONS02,Review,2016-06-03,2016-06-13,,
499,auditor_2435,ClientCorp 4410,DK,TMT02,Statutory Audit,2021-02-16,2021-02-19,,
500,auditor_2239,ClientCorp 4433,DK,CONS02,Assurance Other,2023-03-07,2023-03-08,,
501,auditor_3548,ClientCorp 3283,NO,HC01,Statutory Audit,2021-03-07,2021-04-05,,
502,auditor_0396,ClientCorp 2225,GB,HC02,Statutory Audit,2018-01-14,2018-02-09,,
503,auditor_2117,ClientCorp 0857,NL,IND02,Review,2024-06-01,2024-06-10,,
504,auditor_2549,ClientCorp 1514,GB,CONS01,Advisory,2022-01-10,2022-01-23,,
505,auditor_3879,ClientCorp 2172,ES,UTIL01,Statutory Audit,2021-11-30,2021-12-23,,
506,auditor_2528,ClientCorp 2040,GB,HC01,Review,2021-07-10,2021-07-29,,
507,auditor_2852,ClientCorp 5068,ES,UTIL01,Statutory Audit,2018-06-30,2018-07-10,,
508,auditor_1561,ClientCorp 4647,SE,UTIL02,Statutory Audit,2024-09-20,2024-10-10,,
509,auditor_1340,ClientCorp 2788,DK,IND01,Statutory Audit,2018-07-08,2018-08-03,,
510,auditor_0453,ClientCorp 1017,IT,HC03,Review,2023-02-06,2023-02-07,,
511,auditor_2783,ClientCorp 1480,FR,FIN03,Statutory Audit,2022-09-16,2022-10-09,,
512,auditor_1479,ClientCorp 2019,DK,REAL02,Review,2019-04-12,2019-04-15,,
513,auditor_1438,ClientCorp 0929,GB,REAL02,Statutory Audit,2015-11-18,2015-12-07,,
514,auditor_2796,ClientCorp 5966,IT,PUB02,Statutory Audit,2024-05-03,2024-06-04,,
515,auditor_2202,ClientCorp 4549,GB,HC03,Advisory,2017-04-28,2017-05-10,,
516,auditor_1287,ClientCorp 2037,NO,TMT03,Statutory Audit,2022-12-15,2022-12-24,,
517,auditor_0409,ClientCorp 4217,NL,PUB02,Statutory Audit,2018-09-04,2018-09-18,,
518,auditor_2455,ClientCorp 0458,DK,FIN03,Statutory Audit,2015-02-01,2015-03-01,,
519,auditor_0101,ClientCorp 4868,DE,HC02,Review,2021-06-02,2021-06-03,,
520,auditor_3305,ClientCorp 1114,DE,TMT02,Statutory Audit,2021-07-05,2021-07-14,,
521,auditor_0732,ClientCorp 0385,GB,FIN01,Statutory Audit,2019-03-22,2019-03-24,,
522,auditor_2795,ClientCorp 2245,ES,PUB01,Review,2023-04-22,2023-05-12,,
523,auditor_2512,ClientCorp 3563,DK,FIN01,Statutory Audit,2019-08-09,2019-08-24,,
524,auditor_1338,ClientCorp 3571,DE,IND01,Statutory Audit,2015-02-28,2015-03-12,,
525,auditor_1289,ClientCorp 3471,FR,HC01,Advisory,2020-06-30,2020-07-10,,
526,auditor_1392,ClientCorp 4404,FR,CONS03,Advisory,2021-05-28,2021-06-14,,
527,auditor_3205,ClientCorp 2528,FI,TMT03,Review,2017-06-23,2017-07-12,,
528,auditor_3200,ClientCorp 4149,GB,PUB02,Advisory,2015-04-29,2015-05-13,,
529,auditor_0535,ClientCorp 1987,DE,FIN01,Advisory,2019-02-22,2019-03-16,,
530,auditor_3272,ClientCorp 3314,NO,FIN03,Advisory,2023-10-14,2023-10-20,,
531,auditor_3499,ClientCorp 5190,NL,ENE01,Statutory Audit,2019-09-12,2019-09-24,,
532,auditor_2869,ClientCorp 2370,NL,ENE01,Statutory Audit,2019-06-13,2019-07-05,,
533,auditor_2472,ClientCorp 4983,DK,HC02,Statutory Audit,2015-08-08,2015-08-22,,
534,auditor_2845,ClientCorp 5532,NO,REAL01,Statutory Audit,2024-08-05,2024-09-03,,
535,auditor_0485,ClientCorp 1433,FR,ENE02,Statutory Audit,2017-01-11,2017-02-18,,
536,auditor_1753,ClientCorp 3919,DE,UTIL02,Review,2020-04-25,2020-05-12,,
537,auditor_1643,ClientCorp 1101,SE,UTIL01,Review,2021-11-16,2021-11-30,,
538,auditor_1598,ClientCorp 0228,DE,HC03,Statutory Audit,2016-12-25,2016-12-29,,
539,auditor_2904,ClientCorp 0819,ES,PUB01,Statutory Audit,2024-07-20,2024-08-06,,
540,auditor_3339,ClientCorp 2058,GB,TMT02,Statutory Audit,2020-10-18,2020-10-31,,
541,auditor_0245,ClientCorp 0051,DK,FIN02,Review,2021-01-07,2021-01-08,,
542,auditor_0443,ClientCorp 3888,FR,CONS01,Statutory Audit,2019-06-11,2019-06-29,,
543,auditor_2912,ClientCorp 4052,FI,TMT01,Assurance Other,2016-06-07,2016-06-23,,
544,auditor_3582,ClientCorp 0649,NL,UTIL02,Statutory Audit,2021-09-05,2021-09-28,,
545,auditor_1818,ClientCorp 0112,FR,UTIL01,Advisory,2018-01-24,2018-02-07,,
546,auditor_0552,ClientCorp 5885,NO,FIN01,Statutory Audit,2017-12-13,2017-12-28,,
547,auditor_2615,ClientCorp 3482,SE,UTIL02,Statutory Audit,2023-03-11,2023-03-30,,
548,auditor_3766,ClientCorp 1349,DE,TMT03,Statutory Audit,2020-12-05,2021-01-03,,
549,auditor_0937,ClientCorp 3922,NL,HC02,Statutory Audit,2019-10-28,2019-11-19,,
550,auditor_2852,ClientCorp 4823,ES,IND01,Review,2024-09-18,2024-10-01,,
551,auditor_0196,ClientCorp 3779,NO,CONS01,Statutory Audit,2024-03-08,2024-04-04,,
552,auditor_1509,ClientCorp 2169,DE,CONS03,Advisory,2016-12-17,2017-01-05,,
553,auditor_0523,ClientCorp 1011,FI,IND01,Review,2022-10-16,2022-10-30,,
554,auditor_2062,ClientCorp 2657,DE,FIN02,Advisory,2019-01-22,2019-02-05,,
555,auditor_0193,ClientCorp 0258,DE,FIN02,Review,2019-10-25,2019-11-06,,
556,auditor_1251,ClientCorp 5348,FR,CONS03,Statutory Audit,2022-04-25,2022-05-13,,
557,auditor_1386,ClientCorp 1194,SE,UTIL01,Advisory,2024-06-25,2024-07-05,,
558,auditor_0456,ClientCorp 1147,FR,HC02,Advisory,2016-09-23,2016-09-29,,
559,auditor_1169,ClientCorp 4402,FR,HC01,Review,2023-04-05,2023-04-23,,
560,auditor_2794,ClientCorp 5086,FR,TMT01,Review,2015-12-14,2016-01-08,,
561,auditor_1795,ClientCorp 3262,DE,FIN03,Review,2017-09-21,2017-09-29,,
562,auditor_2642,ClientCorp 5256,FR,FIN02,Review,2016-11-12,2016-11-28,,
563,auditor_0695,ClientCorp 0252,ES,REAL02,Statutory Audit,2024-05-03,2024-05-18,,
564,auditor_2207,ClientCorp 3109,SE,TMT01,Review,2024-03-11,2024-03-13,,
565,auditor_3677,ClientCorp 3890,ES,TMT01,Statutory Audit,2015-02-21,2015-02-22,,
